Gene and Linked Enh,,,Functional annotation,,,,,,,,,,,,,,,,,,,,Astrocyte DE of enhancer genes in disease,,,,,,,ROSMAP DE,,,,,,,
Gene,LinkedEnh,Hit,AstAgeing_CombinedStudies,AstAgeing_Krawczyk2022,AstAgeing_Palmer2021,AstMarkers_Adult_Morabito2021,AstMarkers_AllAges_Herring2022,AstMarkers_CombinedStudies,AstMarkers_Foetal_Zhong2018,AstMarkers_Subtypes_Sadick2022,AstMaturation_CombinedStudies,AstMaturation_Herring2022,AstMaturation_Krawczyk2022,AstMaturation_Zhang2016,Housekeeping_CombinedStudies,Housekeeping_Eisenberg2013,Housekeeping_Lin2019,AstActivation_CombinedStudies,AstActivation_Leng2022_ProtocolKrencik,AstActivation_Leng2022_ProtocolLeng,AstActivation_Leng2022_ProtocolLi,AstActivation_Leng2022_ProtocolTCW,AD_Morabito2021,AD_Sadick2022,ASD_Gandal2022,Epilepsy_Zhang2016,GBM_Zhang2016,MS_Jakel2019,Peritumour_Krawczyk2022,cluster_id,logFC,logCPM,F,p_val,p_adj.loc,p_adj.glb,variable
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,-2.351245305,7.075885064,18.06517805,2.6878041368915e-05,6.5691519400600702E-3,6.5691519400600702E-3,cognwo_random_slope
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,-3.024082535,7.070702271,16.85657689,4.95635509056758e-05,1.8094075413587998E-2,1.8094075413587998E-2,cognpo_random_slope
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,-1.340632619,7.0770929,22.40254265,3.12482567398355e-06,2.8151519386516901E-4,2.8151519386516901E-4,cognep_random_slope
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,0.1319320033,7.07129918,12.5713835,4.3830134385498901E-4,1.33769237468001E-2,1.33769237468001E-2,gpath_3neocort
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,0.2852007016,7.136049884,22.7860081,4.21347397326726e-06,2.17978970944659E-4,2.17978970944659E-4,group_fourth_vs_third
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,-1.505518563,7.075884667,27.25770512,2.93478773360955e-07,6.72485646387104e-05,6.72485646387104e-05,cogng_random_slope
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,-1.493234329,7.073032397,15.32860769,1.07357320561303E-4,1.0955917133969401E-2,1.0955917133969401E-2,cognps_random_slope
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,0.2922153135,7.177571432,13.21018334,4.0072991015715001E-4,2.0412264727958498E-2,2.0412264727958498E-2,group_fourth_vs_second
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,0.2483611474,7.147451674,19.29246902,1.80723696264485e-05,2.4872508016521099E-4,2.4872508016521099E-4,group_fourth_vs_first
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,0.01172888382,7.072480933,11.74166884,6.7495798072663901E-4,1.56180879798185E-2,1.56180879798185E-2,tangles
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,-0.06577489008,7.068599889,10.55431272,1.2576035363676E-3,4.9328045279275201E-2,4.9328045279275201E-2,cogn_se_lv
AHNAK,Enh213,TRUE,1,0,1,1,1,2,0,1,1,1,1,-1,0,0,0,-2,0,-1,0,-1,0,1,1,0,0,0,-1,Ast,-0.0936842663,7.070785103,12.39725064,4.8039699581406799E-4,3.92876954292408E-2,3.92876954292408E-2,cogn_po_lv
FOSL1,Enh219,TRUE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,1,0,0,Ast,0.4892136158,1.577894521,11.49493393,8.0427312066084903E-4,9.7580811418697504E-3,9.7580811418697504E-3,plaq_n_trio_second_vs_first
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.3410871718,12.60507463,15.49948705,1.3424840040864901E-4,1.11079561967643E-2,1.11079561967643E-2,group_fourth_vs_second
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.233303965,12.56688228,14.19645042,2.15944763736944E-4,1.8802046541309999E-3,1.8802046541309999E-3,group_fourth_vs_first
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.3357399071,12.49116755,46.42929343,6.29826213324818e-11,3.13538940378791e-08,3.13538940378791e-08,amyloid_trio_second_vs_first
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.1489341708,12.51963978,23.37279944,1.92225749260443e-06,4.41590404181384e-05,4.41590404181384e-05,RUVr_results
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.2419656328,12.53597604,19.09741563,1.78516882636915e-05,5.6771801695512897E-4,5.6771801695512897E-4,plaq_n_trio_second_vs_first
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.2200157925,12.57447518,19.6542872,1.382643582477e-05,4.9865834122121396E-4,4.9865834122121396E-4,tangles_trio_third_vs_second
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.1788867891,12.5609064,13.37796419,3.0836933246419101E-4,4.5780985511991402E-3,4.5780985511991402E-3,nft_trio_third_vs_second
NEAT1,Enh219/Enh220/Enh218,TRUE,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,0,Ast,0.2553698708,12.49182345,29.61405058,1.19266603901745e-07,4.40279294225729e-05,4.40279294225729e-05,plaq_d_trio_second_vs_first
EHBP1L1,Enh225,TRUE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.1924252901,3.359982777,12.58226089,4.6375404528837801E-4,6.8277364220277496E-3,6.8277364220277496E-3,tangles_trio_third_vs_second
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.1516663429,3.316511252,8.319891201,4.1344718053215697E-3,4.9552045094480003E-2,4.9552045094480003E-2,gpath
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.1996123425,3.350888115,13.77596834,2.5218269295745698E-4,4.3705135965934399E-3,4.3705135965934399E-3,gpath_trio_third_vs_second
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.1452651198,3.317021418,18.21319354,2.48161896381261e-05,3.5004660738711398E-4,3.5004660738711398E-4,RUVr_results
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.1225825181,3.316510709,9.734790556,1.9398734589789099E-3,3.3987935418536799E-2,3.3987935418536799E-2,plaq_n
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.01363582996,3.313122199,10.71705166,1.15450848633051E-3,2.1643746793849901E-2,2.1643746793849901E-2,tangles
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,-0.1004593121,3.316511496,13.75729324,2.3756057335256399E-4,7.7819231401275802E-3,7.7819231401275802E-3,cogn_ep_lv
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.3082252471,3.317009765,18.27513248,2.94393176515881e-05,3.7209711240925698E-4,3.7209711240925698E-4,group_fourth_vs_first
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.1415166992,3.31651253,12.31572054,5.0049982269045803E-4,1.2983049108488499E-2,1.2983049108488499E-2,nft
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,-1.115366879,3.321063273,8.657300962,3.45733593019645E-3,3.1918157154076199E-2,3.1918157154076199E-2,cognep_random_slope
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,-0.09094428319,3.316509931,8.666512883,3.4311167418296898E-3,4.25870856878083E-2,4.25870856878083E-2,cogn_global_lv
FAM89B,Enh228,TRUE,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,Ast,0.2396781705,3.372227612,19.11818324,1.78110447319209e-05,5.30362023417369E-4,5.30362023417369E-4,nft_trio_third_vs_second
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.07948735895,4.46075589,8.35026241,4.0673438172261697E-3,4.9124459037366001E-2,4.9124459037366001E-2,gpath
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.007260593265,4.462956298,10.85477201,1.07386116051813E-3,2.0704760074966501E-2,2.0704760074966501E-2,tangles
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.07392641037,4.460757755,12.92135544,3.6563874185625497E-4,1.31357692061392E-2,1.31357692061392E-2,plaq_n
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.06264817481,4.460751496,8.318764448,4.1369811483473401E-3,4.5203264123653997E-2,4.5203264123653997E-2,nft
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,-0.049309408,4.460760428,9.414271629,2.3003371588006401E-3,3.3625504027614002E-2,3.3625504027614002E-2,cogn_global_lv
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.1881717179,4.528247673,12.09669554,6.5871937269626805E-4,8.92302792790888E-3,8.92302792790888E-3,group_fourth_vs_third
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,-0.5856041517,4.461071378,8.473011586,3.8164115032452298E-3,3.9879635512738397E-2,3.9879635512738397E-2,cogng_random_slope
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.07878050762,4.460752482,10.2178927,1.50190528993467E-3,2.76110395693181E-2,2.76110395693181E-2,gpath_3neocort
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,-0.589427929,4.461463303,8.892761049,3.0476347473276698E-3,2.9583456905657599E-2,2.9583456905657599E-2,cognep_random_slope
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.196783513,4.529928184,14.91761628,1.51125796694838E-4,1.41800446063492E-3,1.41800446063492E-3,group_fourth_vs_first
MRPL48,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,0,0,0,0,0,Ast,0.07728383069,4.453211615,11.27369779,8.6334174341912704E-4,6.12488168361092E-3,6.12488168361092E-3,RUVr_results
PPME1,Enh232,TRUE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
RAB6A,Enh232,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,-1,0,-1,0,0,0,-1,0,0,0,0,Ast,-0.0805046116,7.204079623,13.62517728,2.7208941575515599E-4,4.1620096247557302E-3,4.1620096247557302E-3,nft_trio_third_vs_second
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,0.3359167887,4.539185883,9.751038522,1.9909826507465401E-3,1.87179534368365E-2,1.87179534368365E-2,plaq_n_trio_second_vs_first
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.3491319402,4.270095957,10.7152724,1.1554213735761199E-3,2.11444221084548E-2,2.11444221084548E-2,nft
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.03240465502,4.280213206,8.157993841,4.5123084425397596E-3,4.6937530349626097E-2,4.6937530349626097E-2,tangles
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.3230378125,4.259817478,11.97437251,6.3075383682269996E-4,8.3534603264763096E-3,8.3534603264763096E-3,gpath_trio_third_vs_second
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.3097674442,4.270123341,9.346570918,2.3848238229968299E-3,3.8015368056571797E-2,3.8015368056571797E-2,plaq_n
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.2822819988,4.204367214,9.090722018,2.82982829469692E-3,2.4959539369033602E-2,2.4959539369033602E-2,tangles_trio_third_vs_second
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.382942591,4.270100271,9.274914203,2.4776958849842099E-3,3.62986386846244E-2,3.62986386846244E-2,gpath_3neocort
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.7252792752,4.340083853,54.29607759,2.27146237871167e-12,9.94715127241531e-09,9.94715127241531e-09,plaq_n_trio_third_vs_second
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.3938584524,4.290753253,16.79215983,5.57936215301749e-05,4.4133604279427202E-3,4.4133604279427202E-3,amyloid_trio_third_vs_second
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.2391655049,4.238097509,12.96093214,3.59021427773753E-4,3.0780374051588501E-3,3.0780374051588501E-3,RUVr_results
SERPINH1,Enh237,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,Ast,-0.4216955965,4.300568758,18.35467813,2.83338244782122e-05,3.6040895873362298E-4,3.6040895873362298E-4,group_fourth_vs_first
FAT3,Enh241,TRUE,-1,-1,0,0,1,1,0,1,-1,0,-1,0,0,0,0,-3,0,-1,-1,-1,0,-1,0,0,0,1,0,Ast,0.2656703207,8.451668588,11.39478562,9.5776323170098298E-4,3.57273313209997E-2,3.57273313209997E-2,group_third_vs_first
FAT3,Enh241,TRUE,-1,-1,0,0,1,1,0,1,-1,0,-1,0,0,0,0,-3,0,-1,-1,-1,0,-1,0,0,0,1,0,Ast,-0.4003673182,8.384620625,18.80997151,2.61623516258609e-05,8.5584157033343497E-4,8.5584157033343497E-4,group_fourth_vs_third
IPO7,Enh244,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,0.2147029485,1.531179618,8.946934479,2.9522372949058202E-3,3.6469880684535501E-2,3.6469880684535501E-2,nft
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,-2.21745948,1.547031304,12.8720862,3.7713577931341302E-4,7.1655798069548502E-3,7.1655798069548502E-3,cognep_random_slope
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,0.2797565668,1.531182029,11.97937378,5.9619354893113E-4,1.5928865516625101E-2,1.5928865516625101E-2,gpath_3neocort
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,0.3022770295,1.531190363,11.15053673,9.19316409446434E-4,2.12141823953177E-2,2.12141823953177E-2,gpath
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,-1.882488929,1.547805493,12.38621889,4.8554976112719002E-4,2.0316064315457301E-2,2.0316064315457301E-2,cognse_random_slope
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,0.2299023701,1.513252492,10.04305347,1.6497055676380299E-3,1.01132012963389E-2,1.01132012963389E-2,RUVr_results
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,0.02424480204,1.525983131,11.29396051,8.5290427291003098E-4,1.8168147546625098E-2,1.8168147546625098E-2,tangles
WEE1,Enh247/Enh248/Enh249,TRUE,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,-2,-1,0,-1,0,0,0,0,0,1,0,1,Ast,-1.974579076,1.544613523,9.590094506,2.1012182476588801E-3,2.7438075337955399E-2,2.7438075337955399E-2,cogng_random_slope
NUAK1,Enh252,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,1,0,0,0,Ast,0.2593688222,4.208084615,16.5933405,6.15302211668801e-05,8.1958254594284297E-3,8.1958254594284297E-3,nft_trio_second_vs_first
NUAK1,Enh252,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,1,0,0,0,Ast,-0.1738901837,4.273962364,9.189472133,2.6808999675978101E-3,2.15256852560127E-2,2.15256852560127E-2,nft_trio_third_vs_second
NUAK1,Enh252,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,1,0,0,0,Ast,0.2224000018,4.156924504,8.704259858,3.5488811316875201E-3,1.80453308675638E-2,1.80453308675638E-2,group_fourth_vs_first
NUAK1,Enh252,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,1,0,0,0,Ast,0.2931329239,4.148153734,11.08401156,1.11796172324224E-3,3.8466807142512403E-2,3.8466807142512403E-2,group_third_vs_first
NUAK1,Enh252,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-1,-1,-1,0,0,0,1,0,0,0,Ast,0.1726225118,4.205295681,7.368105213,7.0718357938162196E-3,4.1589682561905997E-2,4.1589682561905997E-2,amyloid_trio_second_vs_first
TRAFD1,Enh257/Enh258,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,Ast,-0.2047745555,3.898822399,19.75519829,1.29488662652799e-05,8.9357967952318797E-3,8.9357967952318797E-3,tangles_trio_second_vs_first
DYNLL1,Enh259,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ast,0.1305388274,6.602991083,10.38211557,1.43553536585204E-3,1.4695117771976201E-2,1.4695117771976201E-2,gpath_trio_third_vs_second
DYNLL1,Enh259,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ast,-0.1359273588,6.606164161,10.97606837,1.09520647217939E-3,2.5627215299083801E-2,2.5627215299083801E-2,gpath_progression
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.05660723186,4.999858865,11.34931166,8.2861046850726003E-4,3.0005326977998899E-2,3.0005326977998899E-2,amyloid
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.533321326,4.972578635,28.28836803,2.29547598191332e-07,2.05525175124797e-05,2.05525175124797e-05,tangles_trio_third_vs_second
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.2959689486,5.00423729,8.933146763,3.06956490875414E-3,2.3670400352785E-2,2.3670400352785E-2,nft_trio_third_vs_second
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.4823484849,4.998549952,25.83214679,7.13091811492733e-07,1.94949292955987E-4,1.94949292955987E-4,amyloid_trio_third_vs_second
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.02630909393,5.010385365,8.491823482,3.7692078154285399E-3,4.2278240783109197E-2,4.2278240783109197E-2,tangles
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,0.3355679108,5.222596374,9.065531732,2.9400946472112901E-3,4.6408306115421502E-2,4.6408306115421502E-2,gpath_progression
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.2417269177,5.007035157,8.14780509,4.5368065570766296E-3,4.7692808277137601E-2,4.7692808277137601E-2,nft
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.4658081247,4.784853489,15.38796163,1.3211373605366501E-4,2.7891086505591302E-3,2.7891086505591302E-3,group_fourth_vs_third
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,2.098380907,5.018550209,8.492318277,3.7775669330411001E-3,3.3879789339064298E-2,3.3879789339064298E-2,cognep_random_slope
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.546367172,5.039842872,24.32438373,1.764945640524e-06,2.0747195555189101E-4,2.0747195555189101E-4,gpath_progression
LMOD1,Enh27,TRUE,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Ast,-0.5415486173,5.037320607,23.41584698,2.58373024046523e-06,4.75901628933728e-05,4.75901628933728e-05,group_fourth_vs_first
TSC22D1,Enh304/Enh308,TRUE,1,0,1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,1,1,0,0,0,0,0,Ast,0.1141202336,7.539112273,14.68999842,1.5916668763529099E-4,3.1067347842813398E-3,3.1067347842813398E-3,gpath_trio_third_vs_second
TSC22D1,Enh304/Enh308,TRUE,1,0,1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,1,1,0,0,0,0,0,Ast,-0.1079894535,7.562015392,11.7950947,6.8915263348479398E-4,1.03849036842218E-2,1.03849036842218E-2,gpath_trio_second_vs_first
TSC22D1,Enh304/Enh308,TRUE,1,0,1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,1,1,0,0,0,0,0,Ast,-0.1014326145,7.591852898,7.797097767,5.7347041547446296E-3,2.6158539091963098E-2,2.6158539091963098E-2,group_fourth_vs_first
TSC22D1,Enh304/Enh308,TRUE,1,0,1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,1,1,0,0,0,0,0,Ast,0.1454916856,7.547447365,15.51926551,1.14227904171204E-4,6.0363849352762199E-3,6.0363849352762199E-3,gpath_progression
TSC22D1,Enh304/Enh308,TRUE,1,0,1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,1,1,0,0,0,0,0,Ast,0.1134705245,7.551065608,14.99094524,1.36838857260964E-4,2.5078568060499899E-3,2.5078568060499899E-3,nft_trio_third_vs_second
TSC22D1,Enh304/Enh308,TRUE,1,0,1,0,0,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,1,1,0,0,0,0,0,Ast,-0.1263905932,7.561951996,17.71202628,3.54163041349425e-05,5.5139137436677104E-3,5.5139137436677104E-3,nft_trio_second_vs_first
SPRY2,Enh309,TRUE,0,0,0,0,1,2,1,0,-1,-1,0,0,0,0,0,-2,-1,-1,0,0,0,0,1,0,0,0,0,,,,,,,,
